Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Request day,Time Slot
4517,Airport,158.0,Trip Completed,2016-07-14 09:22:47,2016-07-14 10:04:44,9,Thursday,Early Morning
4944,City,158.0,Trip Completed,2016-07-14 18:33:03,2016-07-14 19:04:51,18,Thursday,Evening
6037,Airport,158.0,Trip Completed,2016-07-15 13:03:25,2016-07-15 14:01:33,13,Friday,Day
6385,Airport,158.0,Trip Completed,2016-07-15 19:19:47,2016-07-15 20:21:00,19,Friday,Evening
398,City,159.0,Trip Completed,2016-07-11 08:26:00,2016-07-11 09:32:00,8,Monday,Early Morning
2163,Airport,159.0,Trip Completed,2016-07-12 17:30:00,2016-07-12 18:07:00,17,Tuesday,Evening
3985,Airport,159.0,Trip Completed,2016-07-13 23:15:18,2016-07-14 00:33:31,23,Wednesday,Night
4780,City,159.0,Trip Completed,2016-07-14 16:29:40,2016-07-14 16:58:40,16,Thursday,Day
5453,City,159.0,Trip Completed,2016-07-15 03:38:02,2016-07-15 04:28:09,3,Friday,Late Night
5807,City,159.0,Trip Completed,2016-07-15 08:41:35,2016-07-15 09:11:58,8,Friday,Early Morning
6074,Airport,159.0,Trip Completed,2016-07-15 14:07:10,2016-07-15 14:56:19,14,Friday,Day
6651,City,159.0,Trip Completed,2016-07-15 22:06:53,2016-07-15 22:46:22,22,Friday,Night
223,Airport,160.0,Trip Completed,2016-07-11 06:13:00,2016-07-11 07:05:00,6,Monday,Early Morning
680,City,160.0,Trip Completed,2016-07-11 13:30:00,2016-07-11 14:38:00,13,Monday,Day
887,Airport,160.0,Trip Completed,2016-07-11 18:10:00,2016-07-11 18:47:00,18,Monday,Evening
1689,Airport,160.0,Trip Completed,2016-07-12 07:51:00,2016-07-12 08:32:00,7,Tuesday,Early Morning
1939,City,160.0,Trip Completed,2016-07-12 11:18:00,2016-07-12 11:54:00,11,Tuesday,Day
2182,City,160.0,Trip Completed,2016-07-12 17:42:00,2016-07-12 18:30:00,17,Tuesday,Evening
3223,Airport,160.0,Trip Completed,2016-07-13 09:48:30,2016-07-13 10:31:41,9,Wednesday,Early Morning
3819,Airport,160.0,Trip Completed,2016-07-13 21:08:10,2016-07-13 21:48:44,21,Wednesday,Evening
4823,Airport,160.0,Trip Completed,2016-07-14 17:22:20,2016-07-14 18:38:29,17,Thursday,Evening
5431,Airport,160.0,Trip Completed,2016-07-15 02:38:30,2016-07-15 03:23:54,2,Friday,Late Night
6353,Airport,160.0,Trip Completed,2016-07-15 18:57:01,2016-07-15 19:27:57,18,Friday,Evening
163,City,161.0,Trip Completed,2016-07-11 05:35:00,2016-07-11 06:49:00,5,Monday,Early Morning
706,Airport,161.0,Trip Completed,2016-07-11 14:12:00,2016-07-11 15:27:00,14,Monday,Day
1214,Airport,161.0,Trip Completed,2016-07-11 21:30:00,2016-07-11 21:57:00,21,Monday,Evening
1399,City,161.0,Trip Completed,2016-07-12 02:35:00,2016-07-12 03:42:00,2,Tuesday,Late Night
1574,Airport,161.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:15:00,6,Tuesday,Early Morning
1870,City,161.0,Trip Completed,2016-07-12 10:01:00,2016-07-12 10:42:00,10,Tuesday,Day
2267,Airport,161.0,Trip Completed,2016-07-12 18:33:00,2016-07-12 19:36:00,18,Tuesday,Evening
2658,Airport,161.0,Trip Completed,2016-07-12 23:18:00,2016-07-13 00:03:21,23,Tuesday,Night
3048,Airport,161.0,Trip Completed,2016-07-13 07:41:17,2016-07-13 08:14:19,7,Wednesday,Early Morning
3301,Airport,161.0,Trip Completed,2016-07-13 11:41:40,2016-07-13 12:28:38,11,Wednesday,Day
3477,City,161.0,Trip Completed,2016-07-13 17:18:05,2016-07-13 18:09:59,17,Wednesday,Evening
4371,City,161.0,Trip Completed,2016-07-14 07:34:57,2016-07-14 08:24:33,7,Thursday,Early Morning
445,City,162.0,Trip Completed,2016-07-11 09:06:00,2016-07-11 10:05:00,9,Monday,Early Morning
1100,Airport,162.0,Trip Completed,2016-07-11 20:10:00,2016-07-11 20:52:00,20,Monday,Evening
1961,City,162.0,Trip Completed,2016-07-12 11:53:00,2016-07-12 12:27:00,11,Tuesday,Day
3215,Airport,162.0,Trip Completed,2016-07-13 09:49:32,2016-07-13 10:57:30,9,Wednesday,Early Morning
3997,Airport,162.0,Trip Completed,2016-07-13 23:36:23,2016-07-14 00:22:26,23,Wednesday,Night
4385,City,162.0,Trip Completed,2016-07-14 07:51:59,2016-07-14 08:24:08,7,Thursday,Early Morning
4736,City,162.0,Trip Completed,2016-07-14 14:31:20,2016-07-14 15:50:58,14,Thursday,Day
5291,Airport,162.0,Trip Completed,2016-07-14 21:48:06,2016-07-14 22:45:23,21,Thursday,Evening
5350,City,162.0,Trip Completed,2016-07-14 22:52:35,2016-07-14 23:42:51,22,Thursday,Night
5768,City,162.0,Trip Completed,2016-07-15 08:27:01,2016-07-15 09:30:13,8,Friday,Early Morning
675,City,163.0,Trip Completed,2016-07-11 13:24:00,2016-07-11 13:55:00,13,Monday,Day
1996,Airport,163.0,Trip Completed,2016-07-12 12:57:00,2016-07-12 14:06:00,12,Tuesday,Day
2510,City,163.0,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:50:00,21,Tuesday,Evening
3969,Airport,163.0,Trip Completed,2016-07-13 22:58:22,2016-07-13 23:58:00,22,Wednesday,Night
4397,City,163.0,Trip Completed,2016-07-14 07:56:05,2016-07-14 08:57:30,7,Thursday,Early Morning
5326,City,163.0,Trip Completed,2016-07-14 22:09:30,2016-07-14 23:13:16,22,Thursday,Night
5987,City,163.0,Trip Completed,2016-07-15 11:42:14,2016-07-15 12:49:39,11,Friday,Day
6152,Airport,163.0,Trip Completed,2016-07-15 16:15:34,2016-07-15 17:16:45,16,Friday,Day
6317,City,163.0,Trip Completed,2016-07-15 18:35:57,2016-07-15 19:05:06,18,Friday,Evening
602,City,164.0,Trip Completed,2016-07-11 11:38:00,2016-07-11 12:57:00,11,Monday,Day
981,City,164.0,Trip Completed,2016-07-11 19:01:00,2016-07-11 19:39:00,19,Monday,Evening
1317,Airport,164.0,Trip Completed,2016-07-11 22:57:00,2016-07-11 23:52:00,22,Monday,Night
2112,Airport,164.0,Trip Completed,2016-07-12 16:32:00,2016-07-12 17:03:00,16,Tuesday,Day
2365,City,164.0,Trip Completed,2016-07-12 19:34:00,2016-07-12 20:12:00,19,Tuesday,Evening
2849,City,164.0,Trip Completed,2016-07-13 05:29:42,2016-07-13 06:34:27,5,Wednesday,Early Morning
4573,City,164.0,Trip Completed,2016-07-14 09:47:53,2016-07-14 10:47:05,9,Thursday,Early Morning
5095,City,164.0,Trip Completed,2016-07-14 19:48:45,2016-07-14 20:55:36,19,Thursday,Evening
741,Airport,165.0,Trip Completed,2016-07-11 15:39:00,2016-07-11 16:27:00,15,Monday,Day
1873,City,165.0,Trip Completed,2016-07-12 09:59:00,2016-07-12 10:44:00,9,Tuesday,Early Morning
2134,Airport,165.0,Trip Completed,2016-07-12 17:14:00,2016-07-12 17:44:00,17,Tuesday,Evening
3461,Airport,165.0,Trip Completed,2016-07-13 17:04:19,2016-07-13 18:07:53,17,Wednesday,Evening
3711,Airport,165.0,Trip Completed,2016-07-13 19:47:15,2016-07-13 20:46:01,19,Wednesday,Evening
5001,Airport,165.0,Trip Completed,2016-07-14 18:59:05,2016-07-14 19:35:00,18,Thursday,Evening
248,City,166.0,Trip Completed,2016-07-11 06:38:00,2016-07-11 07:45:00,6,Monday,Early Morning
1321,Airport,166.0,Trip Completed,2016-07-11 23:01:00,2016-07-12 00:05:00,23,Monday,Night
1997,City,166.0,Trip Completed,2016-07-12 13:02:00,2016-07-12 13:57:00,13,Tuesday,Day
2544,City,166.0,Trip Completed,2016-07-12 21:22:00,2016-07-12 21:51:00,21,Tuesday,Evening
3863,City,166.0,Trip Completed,2016-07-13 21:44:48,2016-07-13 22:50:38,21,Wednesday,Evening
4336,City,166.0,Trip Completed,2016-07-14 07:14:05,2016-07-14 08:34:21,7,Thursday,Early Morning
4754,City,166.0,Trip Completed,2016-07-14 15:24:45,2016-07-14 16:18:25,15,Thursday,Day
6620,City,166.0,Trip Completed,2016-07-15 21:48:02,2016-07-15 22:36:08,21,Friday,Evening
500,Airport,167.0,Trip Completed,2016-07-11 09:38:00,2016-07-11 10:12:00,9,Monday,Early Morning
1518,City,167.0,Trip Completed,2016-07-12 05:50:00,2016-07-12 06:38:00,5,Tuesday,Early Morning
3082,City,167.0,Trip Completed,2016-07-13 08:10:03,2016-07-13 08:50:37,8,Wednesday,Early Morning
3478,Airport,167.0,Trip Completed,2016-07-13 17:19:57,2016-07-13 17:53:56,17,Wednesday,Evening
4539,City,167.0,Trip Completed,2016-07-14 09:35:42,2016-07-14 10:46:02,9,Thursday,Early Morning
4791,City,167.0,Trip Completed,2016-07-14 16:43:10,2016-07-14 17:32:58,16,Thursday,Day
5263,City,167.0,Trip Completed,2016-07-14 21:30:34,2016-07-14 21:59:26,21,Thursday,Evening
1679,City,168.0,Trip Completed,2016-07-12 07:46:00,2016-07-12 08:24:00,7,Tuesday,Early Morning
2276,Airport,168.0,Trip Completed,2016-07-12 18:38:00,2016-07-12 19:46:00,18,Tuesday,Evening
2747,Airport,168.0,Trip Completed,2016-07-13 03:17:00,2016-07-13 03:54:54,3,Wednesday,Late Night
3370,City,168.0,Trip Completed,2016-07-13 13:56:50,2016-07-13 14:56:07,13,Wednesday,Day
3741,Airport,168.0,Trip Completed,2016-07-13 20:14:21,2016-07-13 21:21:35,20,Wednesday,Evening
4266,Airport,168.0,Trip Completed,2016-07-14 06:10:03,2016-07-14 06:56:04,6,Thursday,Early Morning
5596,City,168.0,Trip Completed,2016-07-15 06:08:33,2016-07-15 06:51:04,6,Friday,Early Morning
5961,Airport,168.0,Trip Completed,2016-07-15 10:55:52,2016-07-15 11:54:35,10,Friday,Day
6418,City,168.0,Trip Completed,2016-07-15 19:45:28,2016-07-15 20:22:56,19,Friday,Evening
759,City,169.0,Trip Completed,2016-07-11 16:16:00,2016-07-11 16:47:00,16,Monday,Day
2524,Airport,169.0,Trip Completed,2016-07-12 21:09:00,2016-07-12 21:55:00,21,Tuesday,Evening
2769,Airport,169.0,Trip Completed,2016-07-13 04:13:56,2016-07-13 05:06:39,4,Wednesday,Late Night
5071,Airport,169.0,Trip Completed,2016-07-14 19:30:33,2016-07-14 20:17:28,19,Thursday,Evening
5287,City,169.0,Trip Completed,2016-07-14 21:46:45,2016-07-14 22:35:39,21,Thursday,Evening
33,Airport,170.0,Trip Completed,2016-07-11 02:17:00,2016-07-11 03:31:00,2,Monday,Late Night
2692,City,170.0,Trip Completed,2016-07-13 00:42:20,2016-07-13 01:40:54,0,Wednesday,Late Night
2835,City,170.0,Trip Completed,2016-07-13 05:19:47,2016-07-13 06:24:44,5,Wednesday,Early Morning
3122,Airport,170.0,Trip Completed,2016-07-13 08:37:13,2016-07-13 09:13:33,8,Wednesday,Early Morning
3465,City,170.0,Trip Completed,2016-07-13 17:12:20,2016-07-13 18:03:50,17,Wednesday,Evening
3857,City,170.0,Trip Completed,2016-07-13 21:34:05,2016-07-13 22:46:22,21,Wednesday,Evening
4343,Airport,170.0,Trip Completed,2016-07-14 07:17:34,2016-07-14 08:07:51,7,Thursday,Early Morning
4417,City,170.0,Trip Completed,2016-07-14 08:13:37,2016-07-14 09:07:38,8,Thursday,Early Morning
5756,City,170.0,Trip Completed,2016-07-15 08:03:01,2016-07-15 08:51:47,8,Friday,Early Morning
5907,Airport,170.0,Trip Completed,2016-07-15 09:56:35,2016-07-15 11:04:43,9,Friday,Early Morning
699,Airport,171.0,Trip Completed,2016-07-11 14:02:00,2016-07-11 15:02:00,14,Monday,Day
821,City,171.0,Trip Completed,2016-07-11 17:34:00,2016-07-11 17:57:00,17,Monday,Evening
2085,City,171.0,Trip Completed,2016-07-12 15:41:00,2016-07-12 16:27:00,15,Tuesday,Day
2346,Airport,171.0,Trip Completed,2016-07-12 19:17:00,2016-07-12 20:04:00,19,Tuesday,Evening
2704,City,171.0,Trip Completed,2016-07-13 01:12:32,2016-07-13 01:58:09,1,Wednesday,Late Night
2901,Airport,171.0,Trip Completed,2016-07-13 06:04:24,2016-07-13 07:17:36,6,Wednesday,Early Morning
3475,City,171.0,Trip Completed,2016-07-13 17:19:55,2016-07-13 17:55:50,17,Wednesday,Evening
3743,Airport,171.0,Trip Completed,2016-07-13 20:19:50,2016-07-13 21:10:17,20,Wednesday,Evening
5209,Airport,171.0,Trip Completed,2016-07-14 20:58:21,2016-07-14 21:59:37,20,Thursday,Evening
6674,Airport,171.0,Trip Completed,2016-07-15 22:25:32,2016-07-15 23:08:33,22,Friday,Night
714,City,172.0,Trip Completed,2016-07-11 14:28:00,2016-07-11 15:34:00,14,Monday,Day
792,Airport,172.0,Trip Completed,2016-07-11 17:01:00,2016-07-11 17:44:00,17,Monday,Evening
1341,Airport,172.0,Trip Completed,2016-07-11 23:26:00,2016-07-12 00:06:00,23,Monday,Night
1745,City,172.0,Trip Completed,2016-07-12 08:22:00,2016-07-12 09:13:00,8,Tuesday,Early Morning
1971,City,172.0,Trip Completed,2016-07-12 12:08:00,2016-07-12 13:25:00,12,Tuesday,Day
2632,City,172.0,Trip Completed,2016-07-12 22:19:00,2016-07-12 23:21:00,22,Tuesday,Night
2935,City,172.0,Trip Completed,2016-07-13 06:30:08,2016-07-13 07:01:42,6,Wednesday,Early Morning
3142,Airport,172.0,Trip Completed,2016-07-13 08:50:45,2016-07-13 09:59:05,8,Wednesday,Early Morning
4516,City,172.0,Trip Completed,2016-07-14 09:11:02,2016-07-14 09:57:19,9,Thursday,Early Morning
4605,Airport,172.0,Trip Completed,2016-07-14 10:14:36,2016-07-14 11:25:20,10,Thursday,Day
5936,Airport,172.0,Trip Completed,2016-07-15 10:17:39,2016-07-15 11:04:32,10,Friday,Day
6621,City,172.0,Trip Completed,2016-07-15 21:49:39,2016-07-15 22:30:22,21,Friday,Evening
752,Airport,173.0,Trip Completed,2016-07-11 16:03:00,2016-07-11 17:08:00,16,Monday,Day
1336,City,173.0,Trip Completed,2016-07-11 23:17:00,2016-07-11 23:52:00,23,Monday,Night
1836,Airport,173.0,Trip Completed,2016-07-12 09:37:00,2016-07-12 10:19:00,9,Tuesday,Early Morning
2447,Airport,173.0,Trip Completed,2016-07-12 20:24:00,2016-07-12 21:36:00,20,Tuesday,Evening
3517,Airport,173.0,Trip Completed,2016-07-13 17:46:30,2016-07-13 18:35:16,17,Wednesday,Evening
3831,Airport,173.0,Trip Completed,2016-07-13 21:16:33,2016-07-13 22:16:02,21,Wednesday,Evening
4136,City,173.0,Trip Completed,2016-07-14 04:46:17,2016-07-14 05:21:42,4,Thursday,Late Night
4700,Airport,173.0,Trip Completed,2016-07-14 13:08:15,2016-07-14 13:54:59,13,Thursday,Day
5484,City,173.0,Trip Completed,2016-07-15 04:54:59,2016-07-15 05:47:16,4,Friday,Late Night
5900,City,173.0,Trip Completed,2016-07-15 09:53:30,2016-07-15 10:44:45,9,Friday,Early Morning
6634,Airport,173.0,Trip Completed,2016-07-15 22:03:00,2016-07-15 22:44:41,22,Friday,Night
426,City,174.0,Trip Completed,2016-07-11 08:48:00,2016-07-11 09:53:00,8,Monday,Early Morning
1320,City,174.0,Trip Completed,2016-07-11 22:52:00,2016-07-12 00:06:00,22,Monday,Night
1588,City,174.0,Trip Completed,2016-07-12 06:32:00,2016-07-12 07:19:00,6,Tuesday,Early Morning
2375,Airport,174.0,Trip Completed,2016-07-12 19:38:00,2016-07-12 20:38:00,19,Tuesday,Evening
4411,Airport,174.0,Trip Completed,2016-07-14 08:09:40,2016-07-14 08:52:11,8,Thursday,Early Morning
4769,Airport,174.0,Trip Completed,2016-07-14 15:42:35,2016-07-14 16:41:05,15,Thursday,Day
5149,City,174.0,Trip Completed,2016-07-14 20:27:10,2016-07-14 21:26:22,20,Thursday,Evening
5659,City,174.0,Trip Completed,2016-07-15 07:03:49,2016-07-15 08:08:48,7,Friday,Early Morning
545,City,175.0,Trip Completed,2016-07-11 10:06:00,2016-07-11 10:42:00,10,Monday,Day
778,City,175.0,Trip Completed,2016-07-11 16:39:00,2016-07-11 17:18:00,16,Monday,Day
1289,City,175.0,Trip Completed,2016-07-11 22:26:00,2016-07-11 22:55:00,22,Monday,Night
1654,Airport,175.0,Trip Completed,2016-07-12 07:23:00,2016-07-12 08:06:00,7,Tuesday,Early Morning
1945,Airport,175.0,Trip Completed,2016-07-12 11:33:00,2016-07-12 12:44:00,11,Tuesday,Day
2460,City,175.0,Trip Completed,2016-07-12 20:29:00,2016-07-12 21:40:00,20,Tuesday,Evening
2877,Airport,175.0,Trip Completed,2016-07-13 05:49:52,2016-07-13 07:03:47,5,Wednesday,Early Morning
3264,City,175.0,Trip Completed,2016-07-13 10:21:04,2016-07-13 11:31:53,10,Wednesday,Day
3927,City,175.0,Trip Completed,2016-07-13 22:22:46,2016-07-13 23:21:28,22,Wednesday,Night
5774,City,175.0,Trip Completed,2016-07-15 08:29:25,2016-07-15 09:22:31,8,Friday,Early Morning
923,City,176.0,Trip Completed,2016-07-11 18:26:00,2016-07-11 19:37:00,18,Monday,Evening
1439,City,176.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 05:19:00,4,Tuesday,Late Night
2130,City,176.0,Trip Completed,2016-07-12 17:04:00,2016-07-12 17:46:00,17,Tuesday,Evening
2797,City,176.0,Trip Completed,2016-07-13 04:53:36,2016-07-13 06:07:10,4,Wednesday,Late Night
3135,Airport,176.0,Trip Completed,2016-07-13 08:48:27,2016-07-13 09:21:33,8,Wednesday,Early Morning
3525,Airport,176.0,Trip Completed,2016-07-13 17:48:26,2016-07-13 18:50:29,17,Wednesday,Evening
3925,Airport,176.0,Trip Completed,2016-07-13 22:26:29,2016-07-13 23:25:18,22,Wednesday,Night
4087,City,176.0,Trip Completed,2016-07-14 02:52:39,2016-07-14 03:57:26,2,Thursday,Late Night
4706,City,176.0,Trip Completed,2016-07-14 13:14:44,2016-07-14 14:00:22,13,Thursday,Day
5448,Airport,176.0,Trip Completed,2016-07-15 03:22:27,2016-07-15 04:27:10,3,Friday,Late Night
5645,City,176.0,Trip Completed,2016-07-15 06:51:10,2016-07-15 07:35:48,6,Friday,Early Morning
5862,City,176.0,Trip Completed,2016-07-15 09:19:29,2016-07-15 09:56:53,9,Friday,Early Morning
6079,Airport,176.0,Trip Completed,2016-07-15 14:21:50,2016-07-15 15:07:16,14,Friday,Day
6648,Airport,176.0,Trip Completed,2016-07-15 22:04:52,2016-07-15 23:14:39,22,Friday,Night
863,City,177.0,Trip Completed,2016-07-11 17:55:00,2016-07-11 18:43:00,17,Monday,Evening
1324,City,177.0,Trip Completed,2016-07-11 22:59:00,2016-07-12 00:05:00,22,Monday,Night
1666,City,177.0,Trip Completed,2016-07-12 07:37:00,2016-07-12 08:49:00,7,Tuesday,Early Morning
1797,Airport,177.0,Trip Completed,2016-07-12 09:15:00,2016-07-12 09:41:00,9,Tuesday,Early Morning
2279,Airport,177.0,Trip Completed,2016-07-12 18:38:00,2016-07-12 19:26:00,18,Tuesday,Evening
2997,City,177.0,Trip Completed,2016-07-13 07:10:45,2016-07-13 07:49:08,7,Wednesday,Early Morning
3343,Airport,177.0,Trip Completed,2016-07-13 12:57:34,2016-07-13 13:42:02,12,Wednesday,Day
3625,Airport,177.0,Trip Completed,2016-07-13 18:57:24,2016-07-13 20:01:21,18,Wednesday,Evening
4310,City,177.0,Trip Completed,2016-07-14 06:48:51,2016-07-14 07:42:31,6,Thursday,Early Morning
4750,Airport,177.0,Trip Completed,2016-07-14 15:09:22,2016-07-14 16:20:37,15,Thursday,Day
5185,Airport,177.0,Trip Completed,2016-07-14 20:35:30,2016-07-14 21:49:35,20,Thursday,Evening
5978,Airport,177.0,Trip Completed,2016-07-15 11:27:18,2016-07-15 12:10:16,11,Friday,Day
6073,City,177.0,Trip Completed,2016-07-15 14:02:35,2016-07-15 14:50:25,14,Friday,Day
455,City,178.0,Trip Completed,2016-07-11 09:17:00,2016-07-11 10:12:00,9,Monday,Early Morning
651,Airport,178.0,Trip Completed,2016-07-11 12:45:00,2016-07-11 13:25:00,12,Monday,Day
742,City,178.0,Trip Completed,2016-07-11 15:38:00,2016-07-11 16:25:00,15,Monday,Day
828,Airport,178.0,Trip Completed,2016-07-11 17:35:00,2016-07-11 18:07:00,17,Monday,Evening
1701,City,178.0,Trip Completed,2016-07-12 07:58:00,2016-07-12 08:47:00,7,Tuesday,Early Morning
1985,City,178.0,Trip Completed,2016-07-12 12:24:00,2016-07-12 13:29:00,12,Tuesday,Day
2277,City,178.0,Trip Completed,2016-07-12 18:39:00,2016-07-12 19:34:00,18,Tuesday,Evening
3108,Airport,178.0,Trip Completed,2016-07-13 08:25:17,2016-07-13 09:35:25,8,Wednesday,Early Morning
3880,Airport,178.0,Trip Completed,2016-07-13 21:54:09,2016-07-13 22:35:57,21,Wednesday,Evening
4252,City,178.0,Trip Completed,2016-07-14 06:05:14,2016-07-14 06:46:37,6,Thursday,Early Morning
4646,Airport,178.0,Trip Completed,2016-07-14 11:49:01,2016-07-14 12:55:56,11,Thursday,Day
5560,Airport,178.0,Trip Completed,2016-07-15 05:35:45,2016-07-15 06:19:44,5,Friday,Early Morning
483,City,179.0,Trip Completed,2016-07-11 09:26:00,2016-07-11 10:04:00,9,Monday,Early Morning
628,Airport,179.0,Trip Completed,2016-07-11 12:19:00,2016-07-11 13:00:00,12,Monday,Day
2285,City,179.0,Trip Completed,2016-07-12 18:34:00,2016-07-12 19:14:00,18,Tuesday,Evening
4024,Airport,179.0,Trip Completed,2016-07-13 00:06:34,2016-07-13 00:42:21,0,Wednesday,Late Night
2952,City,179.0,Trip Completed,2016-07-13 06:39:09,2016-07-13 07:56:00,6,Wednesday,Early Morning
4631,Airport,179.0,Trip Completed,2016-07-14 11:16:57,2016-07-14 12:24:33,11,Thursday,Day
5200,Airport,179.0,Trip Completed,2016-07-14 20:48:33,2016-07-14 21:38:17,20,Thursday,Evening
5711,City,179.0,Trip Completed,2016-07-15 07:40:48,2016-07-15 08:33:56,7,Friday,Early Morning
6399,Airport,179.0,Trip Completed,2016-07-15 19:24:48,2016-07-15 20:01:58,19,Friday,Evening
6453,City,179.0,Trip Completed,2016-07-15 20:06:18,2016-07-15 21:02:10,20,Friday,Evening
788,City,180.0,Trip Completed,2016-07-11 16:53:00,2016-07-11 17:54:00,16,Monday,Day
1550,Airport,180.0,Trip Completed,2016-07-12 06:08:00,2016-07-12 07:14:00,6,Tuesday,Early Morning
2069,Airport,180.0,Trip Completed,2016-07-12 15:20:00,2016-07-12 15:55:00,15,Tuesday,Day
2593,City,180.0,Trip Completed,2016-07-12 21:43:00,2016-07-12 22:35:00,21,Tuesday,Evening
2943,City,180.0,Trip Completed,2016-07-13 06:41:04,2016-07-13 07:15:52,6,Wednesday,Early Morning
3649,City,180.0,Trip Completed,2016-07-13 19:11:32,2016-07-13 20:21:31,19,Wednesday,Evening
3942,Airport,180.0,Trip Completed,2016-07-13 22:36:27,2016-07-13 23:42:21,22,Wednesday,Night
5512,Airport,180.0,Trip Completed,2016-07-15 05:10:25,2016-07-15 05:42:24,5,Friday,Early Morning
5752,City,180.0,Trip Completed,2016-07-15 08:02:05,2016-07-15 09:09:26,8,Friday,Early Morning
6362,City,180.0,Trip Completed,2016-07-15 19:05:36,2016-07-15 19:49:02,19,Friday,Evening
1151,Airport,181.0,Trip Completed,2016-07-11 20:40:00,2016-07-11 21:38:00,20,Monday,Evening
1812,Airport,181.0,Trip Completed,2016-07-12 09:16:00,2016-07-12 10:09:00,9,Tuesday,Early Morning
1946,Airport,181.0,Trip Completed,2016-07-12 11:28:00,2016-07-12 12:32:00,11,Tuesday,Day
2646,City,181.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:45:00,22,Tuesday,Night
3255,Airport,181.0,Trip Completed,2016-07-13 10:10:00,2016-07-13 11:20:59,10,Wednesday,Day
3431,Airport,181.0,Trip Completed,2016-07-13 16:03:13,2016-07-13 16:46:54,16,Wednesday,Day
3634,City,181.0,Trip Completed,2016-07-13 19:00:49,2016-07-13 19:54:19,19,Wednesday,Evening
4592,City,181.0,Trip Completed,2016-07-14 10:09:16,2016-07-14 10:38:27,10,Thursday,Day
5705,City,181.0,Trip Completed,2016-07-15 07:32:41,2016-07-15 08:16:15,7,Friday,Early Morning
6056,Airport,181.0,Trip Completed,2016-07-15 13:35:56,2016-07-15 14:02:50,13,Friday,Day
325,City,182.0,Trip Completed,2016-07-11 07:34:00,2016-07-11 08:44:00,7,Monday,Early Morning
1015,City,182.0,Trip Completed,2016-07-11 19:15:00,2016-07-11 20:11:00,19,Monday,Evening
1308,City,182.0,Trip Completed,2016-07-11 22:41:00,2016-07-11 23:54:00,22,Monday,Night
1667,City,182.0,Trip Completed,2016-07-12 07:42:00,2016-07-12 08:03:00,7,Tuesday,Early Morning
2436,Airport,182.0,Trip Completed,2016-07-12 20:15:00,2016-07-12 20:46:00,20,Tuesday,Evening
2865,City,182.0,Trip Completed,2016-07-13 05:42:33,2016-07-13 06:25:57,5,Wednesday,Early Morning
